sys_RespNum,Nation,State,REGION,Distance_Coast,Livelihood_ocean,Familiarity_aquaculture,Opinion_aquaculture,Familiarity_seaweed,Opinion_seaweed,Seaweed_harm_good,Opinion_seaweed_post,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Strongestest_M3,Weakest_M3,Harm_good_post,Support_seaweed_expansion,Scientists,NGO,Aquarium_museum,Government,Chefs,Fishermen,Seafood_farmer,Grocer,AGE,Native,Asian,Black,Hispanic,Middle_Eastern,Native_Hawaiian,White,Multiracial,Other_1,No_Answer,Voting_status,Homeowner,Marital_status,Education,Gender,RaceME,AgeBreaks,Effect,Livelihood_factor,Race_factor,Education_factor,Gender_factor,Vote_factor,Homeowner_factor,Region_factor,Age_factor,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10
443,2,0,1,1,2,3,4,4,7,3,2,20.31860309,2.29453726,8.6459175,11.30495623,20.26226095,5.69114695,8.70279886,11.76818015,5.05378399,5.95781501,1,2,1,1,4,2,3,3,3,3,4,2,87,0,0,0,0,0,0,7,0,0,0,1,2,4,3,1,6,6,5,No,White,"Some college, no degree",Male,Yes,No,Alaska/British Columbia,70+,10,1,5,7,9,3,6,8,2,4
444,2,0,1,2,2,4,7,3,1,1,1,24.02136032,15.77027949,14.56287902,4.40692138,16.82919209,0.5187133,0.21885792,3.93925451,7.17323527,12.5593067,1,1,1,1,4,4,4,3,3,5,3,2,49,0,0,0,0,0,0,0,8,0,0,1,2,3,5,2,7,3,0,No,Multiracial,4-year college/bachelor's degree,Female,Yes,No,Alaska/British Columbia,40 to 49,10,8,7,4,9,2,1,3,5,6
445,2,0,1,1,2,2,4,3,1,1,1,20.06631773,10.09055341,17.63769838,7.23726674,6.02342995,1.08532647,10.83596539,3.07801308,22.35364272,1.59178613,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,69,0,0,0,0,0,0,7,0,0,0,1,1,3,2,2,6,5,0,No,White,High school graduate,Female,Yes,Yes,Alaska/British Columbia,60 to 69,9,6,8,5,4,1,7,3,10,2
446,2,0,1,4,2,3,3,4,7,1,2,8.79039118,18.52368424,19.18741035,13.47552792,3.54191921,1.90581541,6.96886867,7.15000306,10.76060241,9.69577754,2,2,1,2,4,3,3,4,3,3,3,3,87,0,0,0,0,0,0,7,0,0,0,1,1,5,3,1,6,6,5,No,White,"Some college, no degree",Male,Yes,Yes,Alaska/British Columbia,70+,5,9,10,8,2,1,3,4,7,6
447,2,0,1,3,2,2,4,2,3,2,4,21.19836863,13.53629595,6.36572504,6.85122861,21.63177857,6.84644537,0.50729253,2.6229581,7.81352416,12.62638305,3,4,2,3,3,3,6,6,6,6,3,3,31,0,2,0,0,0,0,0,0,0,0,1,1,2,5,2,2,2,-1,No,Asian,4-year college/bachelor's degree,Female,Yes,Yes,Alaska/British Columbia,30 to 39,9,8,3,5,10,4,1,2,6,7
448,2,0,1,1,2,2,3,3,6,3,1,25.02309303,11.59361115,17.18082024,11.32223792,3.41464885,1.18494793,6.00362938,6.12457062,16.00337757,2.14906331,1,1,1,1,5,4,4,3,3,3,3,3,56,0,0,0,0,0,0,7,0,0,0,1,1,1,2,2,6,4,5,No,White,High school graduate,Female,Yes,Yes,Alaska/British Columbia,50 to 59,10,7,9,6,3,1,4,5,8,2
449,2,0,1,3,2,4,7,3,3,3,1,13.67596041,22.38777891,10.53362387,8.34274029,7.2366074,1.25787015,1.12759767,4.69307213,14.2481514,16.49659777,1,2,1,1,4,3,3,4,3,3,3,3,57,0,0,0,0,0,0,7,0,0,0,1,1,2,2,2,6,4,2,No,White,High school graduate,Female,Yes,Yes,Alaska/British Columbia,50 to 59,7,10,6,5,4,2,1,3,8,9
450,2,0,1,1,2,3,3,3,3,1,1,23.52531811,11.15278276,9.41399317,13.5492833,13.81514066,0.92610298,0.23354609,12.16995963,2.69835953,12.51551377,1,5,1,1,4,4,4,4,3,3,3,1,38,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,2,2,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,Alaska/British Columbia,30 to 39,10,5,4,8,9,2,1,6,3,7
451,2,0,1,1,2,2,3,2,3,1,1,17.22276257,12.00325162,20.03469911,10.69315038,4.21258933,0.47578743,1.41544177,3.57085623,25.39849452,4.97296704,2,4,1,1,4,3,4,3,6,3,3,3,48,0,2,0,0,0,0,0,0,0,0,1,1,1,4,1,2,3,2,No,Asian,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,40 to 49,8,7,9,6,4,1,2,3,10,5
454,2,0,1,3,2,2,2,2,2,1,2,8.29474347,15.51665034,10.26420952,9.94915622,9.1179188,5.26493005,13.01878833,10.00937131,10.0771953,8.48703665,2,3,1,2,4,3,4,4,3,4,4,3,47,0,2,0,0,0,0,0,0,0,0,1,1,2,5,2,2,3,0,No,Asian,4-year college/bachelor's degree,Female,Yes,Yes,Alaska/British Columbia,40 to 49,2,10,8,5,4,1,9,6,7,3
456,2,0,1,1,2,3,3,3,3,1,2,17.21188589,16.54310521,17.30966746,21.17557285,1.64340615,0.77381342,4.3673249,7.26303706,11.60413324,2.10805382,2,3,1,2,5,3,4,4,3,3,3,3,52,0,2,0,0,0,0,0,0,0,0,1,1,2,4,1,2,4,1,No,Asian,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,50 to 59,8,7,9,10,2,1,4,5,6,3
458,2,0,1,4,2,3,5,4,7,1,1,20.97905955,24.02223127,18.28693198,5.04205353,4.94692791,0.46850013,1.48182712,2.56499078,15.70148778,6.50598995,1,3,1,1,5,4,4,3,6,4,3,3,59,0,0,0,0,0,0,7,0,0,0,1,2,2,3,1,6,4,6,No,White,"Some college, no degree",Male,Yes,No,Alaska/British Columbia,50 to 59,9,10,8,5,4,1,2,3,7,6
460,1,4,4,4,2,1,2,1,1,1,1,4.60773815,8.67249243,11.23129186,15.52604428,0.76538758,4.2244637,21.52126569,22.5688399,7.81022427,3.07225214,1,2,1,1,3,3,3,3,#NULL!,5,3,1,57,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,4,0,No,White,Vocational training/2-year college,Female,Yes,Yes,New England,50 to 59,4,6,7,8,1,3,9,10,5,2
461,1,9,2,4,2,2,3,3,3,3,2,17.07329329,4.38919817,2.81687243,16.38833301,16.51941609,11.18532417,0.63269589,10.82932011,3.69627661,16.46927024,1,5,1,3,3,3,1,1,3,4,4,2,63,0,0,0,0,0,0,7,0,0,0,1,1,2,4,2,6,5,1,No,White,Vocational training/2-year college,Female,Yes,Yes,Pacific Northwest,60 to 69,10,4,2,7,9,6,1,5,3,8
462,1,4,4,1,2,2,1,2,2,2,2,14.79401596,11.07347423,18.95173366,5.63060006,2.62158831,0.4164429,3.73409,17.35140923,23.8441979,1.58244775,1,3,3,1,4,3,4,3,2,5,4,2,51,0,0,0,0,0,0,7,0,0,0,1,2,1,5,1,6,4,0,No,White,4-year college/bachelor's degree,Male,Yes,No,New England,50 to 59,7,6,9,5,3,1,4,8,10,2
463,1,7,2,4,2,4,7,4,7,1,2,16.18664229,12.1103959,23.44880219,2.89528783,7.34751577,0.73259766,4.20422483,17.458847,6.00220857,9.61347796,1,4,1,2,5,4,1,4,3,3,4,1,21,0,2,0,0,0,0,7,0,0,0,1,2,1,3,1,2,1,5,No,Asian,"Some college, no degree",Male,Yes,No,Pacific Northwest,18 to 29,8,7,10,2,5,1,3,9,4,6
464,1,1,1,5,2,2,2,2,2,1,2,23.06783895,10.81185508,9.89838923,20.35704187,16.29307501,0.44360885,0.3600951,3.87099415,7.76385948,7.13324228,1,5,1,1,4,3,2,3,3,4,4,2,40,0,0,0,0,0,0,7,0,0,0,1,1,2,8,1,6,3,0,No,White,Doctoral/Law Degree,Male,Yes,Yes,Alaska/British Columbia,40 to 49,10,7,6,9,8,2,1,3,5,4
467,1,3,4,2,2,4,7,2,2,1,1,16.35108741,16.37980422,14.92767016,11.78798832,1.60114334,4.3293532,1.69531345,11.27796803,14.49312749,7.15654439,1,2,1,2,4,3,4,2,3,5,4,4,56,0,0,0,0,0,0,7,0,0,0,1,1,3,5,2,6,4,1,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,50 to 59,9,10,8,6,1,3,2,5,7,4
468,1,7,2,1,2,3,2,3,4,1,2,9.53227752,7.20458718,6.85531596,6.09027032,11.82736009,10.96313287,10.82313853,8.08925424,24.79007769,3.82458559,2,4,2,3,5,4,5,2,3,3,3,2,21,0,0,0,0,0,0,7,0,0,0,1,1,1,1,2,6,1,2,No,White,Some high school,Female,Yes,Yes,Pacific Northwest,18 to 29,6,4,3,2,9,8,7,5,10,1
473,1,9,2,1,2,2,3,4,7,1,1,24.55945944,7.73056098,11.5375073,13.67425343,4.51972884,4.16498323,19.17330752,5.75332645,6.75748232,2.1293905,1,3,1,1,5,3,3,4,2,4,3,3,68,0,0,0,0,0,0,7,0,0,0,1,1,2,3,2,6,5,6,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,10,6,7,8,3,2,9,4,5,1
474,1,7,2,2,2,1,5,1,1,3,5,17.42925004,4.28586376,15.58112423,12.67784526,1.52983794,14.33907088,9.32743925,8.96976876,14.24911633,1.61068355,1,1,2,3,2,1,1,1,1,2,1,1,52,0,0,0,0,0,0,7,0,0,0,1,1,3,5,2,6,4,-4,No,White,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,50 to 59,10,3,9,6,1,8,5,4,7,2
475,1,9,2,2,2,2,2,2,2,3,2,4.14506907,9.08752629,2.9469885,9.15231021,19.63496883,8.62976737,14.0294226,8.2212711,13.35553762,10.7971384,3,4,3,2,3,4,3,3,4,4,5,4,44,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,3,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,40 to 49,2,5,1,6,10,4,9,3,8,7
476,1,7,2,1,1,1,1,1,1,1,1,7.96027573,14.5863969,3.39206937,11.62257579,5.27189923,16.60790415,21.92199303,9.17825779,5.77303497,3.68559303,1,2,2,1,5,4,5,4,5,5,5,#NULL!,27,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,1,0,Yes,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Pacific Northwest,18 to 29,5,8,1,7,3,9,10,6,4,2
477,1,9,2,2,2,3,3,4,7,3,1,11.49025631,14.88357261,19.103228,4.94235914,2.71730982,0.52623754,5.3533596,13.75142389,23.79536029,3.43689281,1,2,1,1,5,3,1,3,2,4,5,3,67,0,0,0,0,0,0,7,0,0,0,1,1,2,3,2,6,5,6,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,6,8,9,4,2,1,5,7,10,3
478,1,9,2,4,2,3,6,4,7,3,2,18.88704348,22.66619463,6.75934301,11.39915602,8.83585455,0.64424716,0.70131991,16.4335297,4.56720739,9.10610416,2,5,3,5,4,2,4,2,3,2,2,3,66,0,0,0,0,0,0,7,0,0,0,1,1,1,5,2,6,5,5,No,White,4-year college/bachelor's degree,Female,Yes,Yes,Pacific Northwest,60 to 69,9,10,4,7,5,1,2,8,3,6
481,1,9,2,4,2,1,1,2,1,1,1,21.80949336,15.69040442,16.00920835,5.72787282,4.72752375,0.26455558,0.76032873,4.83850309,24.1779755,5.9941344,1,4,1,1,4,4,4,3,3,3,4,3,24,0,0,0,0,0,0,7,0,0,0,1,2,1,3,1,6,1,0,No,White,"Some college, no degree",Male,Yes,No,Pacific Northwest,18 to 29,9,7,8,5,3,1,2,4,10,6
484,1,9,2,3,2,2,3,2,4,1,2,12.06144339,13.79371957,1.874015,14.58485804,11.90521236,9.4200535,1.52482715,2.77621139,14.23273388,17.82692572,2,2,2,2,4,3,3,1,3,1,3,3,31,0,0,0,0,0,0,7,0,0,0,1,1,1,5,1,6,2,2,No,White,4-year college/bachelor's degree,Male,Yes,Yes,Pacific Northwest,30 to 39,6,7,2,9,5,4,1,3,8,10
485,1,3,4,2,2,3,4,3,4,2,1,11.75473997,8.96712917,4.66675377,13.17732453,9.34917763,1.49725435,27.0484031,10.92501477,8.51621166,4.09799107,1,1,1,1,4,3,3,3,3,3,5,1,74,0,0,0,0,0,0,7,0,0,0,1,1,5,2,2,6,6,3,No,White,High school graduate,Female,Yes,Yes,New England,70+,8,5,3,9,6,1,10,7,4,2
486,1,7,2,4,2,3,5,4,7,1,1,8.87909754,18.43905089,22.87268906,2.46272626,0.91900473,1.54307629,6.78796565,7.73865826,25.310076,5.04765531,1,4,1,2,6,3,2,1,2,5,4,6,28,0,0,0,0,0,0,7,0,0,0,1,2,1,3,2,6,1,6,No,White,"Some college, no degree",Female,Yes,No,Pacific Northwest,18 to 29,7,8,9,3,1,2,5,6,10,4
488,1,9,2,4,2,1,1,4,7,1,1,14.47097803,10.21652489,7.25803843,16.07985389,5.92567845,7.78658558,5.14974768,9.47685439,15.65226872,7.98346994,1,2,1,1,4,4,4,4,4,4,4,4,37,0,0,0,0,0,0,7,0,0,0,1,1,2,6,1,6,2,6,No,White,"Some postgraduate work, no degree",Male,Yes,Yes,Pacific Northwest,30 to 39,8,7,3,10,2,4,1,6,9,5
498,1,4,4,4,2,3,6,2,2,1,1,17.89884231,13.30130003,12.89871217,11.31296673,4.03036941,0.6308229,17.23287584,3.13929446,15.79552524,3.75929091,2,3,1,1,4,6,3,1,3,4,4,3,74,0,0,0,0,0,0,7,0,0,0,1,1,2,3,1,6,6,1,No,White,"Some college, no degree",Male,Yes,Yes,New England,70+,10,7,6,5,4,1,9,2,8,3
502,1,3,4,4,2,1,3,3,2,1,1,17.69755058,11.48037214,5.9530259,10.70748207,20.06633604,0.64336938,0.87736566,6.15449818,5.14975469,21.27024535,1,4,1,1,5,4,4,3,4,3,4,3,64,0,0,0,0,0,0,7,0,0,0,1,2,5,5,2,6,5,1,No,White,4-year college/bachelor's degree,Female,Yes,No,New England,60 to 69,8,7,4,6,9,1,2,5,3,10
503,1,9,2,3,2,2,2,2,2,1,2,5.38046045,13.44413945,7.04303552,6.3999908,19.68409509,5.22788904,8.20354302,11.94773895,8.59889251,14.07021517,2,2,1,1,4,4,4,4,4,4,4,4,35,0,0,0,4,0,0,7,0,0,0,1,1,2,7,2,4,2,0,No,Hispanic,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,Pacific Northwest,30 to 39,2,8,4,3,10,1,5,7,6,9
510,1,3,4,1,2,3,2,3,1,1,1,13.6974072,11.09365337,24.41178517,6.73132097,3.08627786,0.43009485,7.73244737,8.15344617,22.83253845,1.8310286,1,1,1,1,5,4,4,5,3,3,3,3,50,0,0,0,0,0,0,7,0,0,0,1,2,1,7,2,6,4,0,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,No,New England,50 to 59,8,7,10,4,3,1,5,6,9,2
513,1,4,4,3,2,3,3,3,1,1,1,13.14647007,8.20783375,11.97134748,18.08257115,15.22338634,3.40658861,2.01889662,5.63434556,9.53612934,12.77243107,1,1,1,1,3,5,3,2,2,5,4,1,58,0,0,0,0,0,0,7,0,0,0,2,2,1,1,1,6,4,0,No,White,Some high school,Male,No,No,New England,50 to 59,8,4,6,10,9,2,1,3,5,7
517,1,9,2,4,2,3,6,4,7,3,3,23.10652571,10.60113295,21.35071559,5.54602391,1.90628803,2.83239415,7.9518847,9.48988592,10.78895137,6.42619766,1,4,3,5,4,3,3,3,3,3,3,3,64,0,0,0,0,0,0,7,0,0,0,1,1,2,3,2,6,5,4,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,60 to 69,10,7,9,3,1,2,5,6,8,4
518,1,3,4,1,2,4,7,4,7,3,3,9.81854341,13.81153085,9.8686078,7.5472353,19.47566118,1.40768426,1.10725532,10.92287817,8.76457763,17.27602609,2,3,1,5,4,4,6,2,2,3,4,1,42,0,0,0,0,0,0,7,0,0,0,1,1,1,5,2,6,3,4,No,White,4-year college/bachelor's degree,Female,Yes,Yes,New England,40 to 49,5,8,6,3,10,2,1,7,4,9
520,1,9,2,4,2,2,5,3,4,2,4,15.81343736,9.38828484,7.76547835,18.42154604,23.83643507,6.71653405,2.08321274,9.28524083,2.85266181,3.83716892,2,5,2,4,3,2,3,1,1,1,1,1,34,0,0,0,0,0,0,7,0,0,0,1,2,2,4,1,6,2,0,No,White,Vocational training/2-year college,Male,Yes,No,Pacific Northwest,30 to 39,8,7,5,9,10,4,1,6,2,3
521,1,9,2,1,1,3,3,3,3,1,1,14.57997812,17.79270981,24.66975839,5.56348474,0.79367734,1.52468537,1.16110414,9.32092219,20.70721836,3.88646155,1,2,1,1,5,4,4,3,3,3,3,3,34,0,0,0,4,0,0,7,0,0,0,1,2,2,7,1,4,2,2,Yes,Hispanic,2 or 3 years postgraduate work/master's degree,Male,Yes,No,Pacific Northwest,30 to 39,7,8,10,5,1,3,2,6,9,4
522,1,4,4,4,2,2,3,4,7,1,3,11.36610702,12.9932454,11.9942156,7.25099641,0.96504339,1.81741716,25.50524058,7.04341289,19.78292675,1.28139479,1,3,1,2,5,4,3,4,3,3,3,3,44,0,0,0,0,0,0,7,0,0,0,1,2,1,3,1,6,3,4,No,White,"Some college, no degree",Male,Yes,No,New England,40 to 49,6,8,7,5,1,3,10,4,9,2
524,1,3,4,1,2,3,3,4,7,3,3,15.25779834,13.75460523,7.52687773,8.43681284,23.2639457,1.6208625,5.64193959,4.69022402,12.33776816,7.46916589,1,3,#NULL!,2,4,4,3,4,3,4,3,3,71,0,0,0,0,0,0,7,0,0,0,1,2,5,3,2,6,6,4,No,White,"Some college, no degree",Female,Yes,No,New England,70+,9,8,5,6,10,1,3,2,7,4
526,1,3,4,2,2,3,2,3,3,3,2,15.53555213,7.67998122,19.96668542,7.64166537,3.44617964,2.30604352,12.11373566,18.37115286,3.76352395,9.17548022,3,3,1,2,3,3,3,3,3,3,3,3,19,0,0,0,4,0,0,0,0,0,0,1,2,1,3,2,4,1,1,No,Hispanic,"Some college, no degree",Female,Yes,No,New England,18 to 29,8,5,10,4,2,1,7,9,3,6
530,1,9,2,4,2,3,6,3,6,1,1,16.81191317,14.894526,17.61970826,6.28627651,4.83278204,1.29976787,5.1666719,22.87847447,5.40463408,4.80524567,1,3,1,1,5,3,5,5,5,5,5,1,86,0,0,0,0,0,0,7,0,0,0,1,2,5,5,2,6,6,5,No,White,4-year college/bachelor's degree,Female,Yes,No,Pacific Northwest,70+,8,7,9,6,3,1,4,10,5,2
533,1,3,4,1,2,3,3,4,7,1,1,15.1153272,23.02829908,25.35632953,3.70430272,4.79021095,1.99527499,3.33044519,11.05715551,9.48812713,2.13452772,1,1,1,1,5,3,5,3,4,3,4,3,31,0,0,0,0,0,0,7,0,0,0,1,1,2,3,3,6,2,6,No,White,"Some college, no degree",Other,Yes,Yes,New England,30 to 39,8,9,10,4,5,1,3,7,6,2
534,1,9,2,4,2,4,7,4,7,1,1,18.87834464,8.6792233,21.37556284,2.12715832,14.13296087,0.37569714,1.51702623,9.24047599,12.76080731,10.91274335,1,2,1,1,5,3,3,5,3,3,3,3,75,0,0,0,0,0,0,7,0,0,0,1,2,2,3,2,6,6,6,No,White,"Some college, no degree",Female,Yes,No,Pacific Northwest,70+,9,4,10,3,8,1,2,5,7,6
535,1,9,2,1,2,4,7,4,7,1,1,20.25856664,9.79547055,15.73506306,7.69929055,1.74305087,2.37871553,12.73855239,3.07660614,24.72686887,1.8478154,1,2,1,1,5,5,5,4,5,5,5,4,61,0,0,0,0,0,0,7,0,0,0,1,2,3,4,2,6,5,6,No,White,Vocational training/2-year college,Female,Yes,No,Pacific Northwest,60 to 69,9,6,8,5,1,3,7,4,10,2
538,1,7,2,4,2,2,4,2,4,2,3,20.31439345,7.93493697,11.83529805,7.00538013,8.70000771,1.22479644,10.40989774,11.9724572,10.2495526,10.35327971,3,2,1,2,5,3,5,2,3,5,4,2,70,0,0,0,0,0,0,7,0,0,0,1,1,2,3,2,6,6,1,No,White,"Some college, no degree",Female,Yes,Yes,Pacific Northwest,70+,10,3,8,2,4,1,7,9,5,6
539,1,9,2,1,2,4,7,4,7,1,1,19.96970447,19.74007844,11.83712271,10.08539889,6.94181669,0.73388004,0.40233168,2.75853135,22.56618822,4.96494752,1,5,1,1,2,2,2,1,3,2,2,2,62,0,0,0,0,0,0,7,0,0,0,1,2,3,5,1,6,5,6,No,White,4-year college/bachelor's degree,Male,Yes,No,Pacific Northwest,60 to 69,9,8,7,6,5,2,1,3,10,4
545,1,7,2,4,2,3,2,3,2,1,1,19.6879065,19.6694792,12.3202363,5.97862629,22.13196327,1.39562601,0.26597705,4.85803264,2.90276435,10.78938837,1,5,1,1,4,4,5,3,3,4,4,3,72,0,0,0,0,0,0,7,0,0,0,1,1,5,8,1,6,6,1,No,White,Doctoral/Law Degree,Male,Yes,Yes,Pacific Northwest,70+,9,8,7,5,10,2,1,4,3,6
550,1,4,4,1,2,2,3,3,3,1,1,19.40787027,8.86628415,5.51572847,12.79271464,14.19522561,2.3056859,17.99231975,7.54560926,6.31757483,5.06098713,1,2,1,1,5,5,4,4,3,3,5,3,68,0,0,0,0,0,0,7,0,0,0,1,1,2,8,1,6,5,2,No,White,Doctoral/Law Degree,Male,Yes,Yes,New England,60 to 69,10,6,3,7,8,1,9,5,4,2
552,1,3,4,4,2,3,3,4,7,1,1,17.3988171,18.24219258,20.31800957,6.60406732,2.81119365,0.38112957,0.56681483,7.15973846,23.90275252,2.61528441,3,4,1,1,5,3,4,3,4,3,4,3,40,0,0,0,0,0,0,7,0,0,0,1,1,1,7,2,6,3,6,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,New England,40 to 49,7,8,9,5,4,1,2,6,10,3
553,1,3,4,4,2,2,1,2,1,1,1,17.22259196,7.25852084,17.62594021,13.16136459,13.78254439,0.95223951,6.35247129,8.45405778,6.75118873,8.43908069,1,1,1,1,5,5,5,5,5,5,5,5,62,0,0,3,0,0,0,0,0,0,0,1,2,5,4,2,3,5,0,No,Black,Vocational training/2-year college,Female,Yes,No,New England,60 to 69,9,4,10,7,8,1,2,6,3,5
554,1,3,4,2,2,3,6,3,2,1,2,18.21906978,9.3008375,18.68685333,5.24348703,8.78500009,4.75717235,0.87750378,12.51500988,12.78483404,8.83023223,2,1,3,2,3,4,4,2,6,3,2,2,77,0,0,0,0,0,0,7,0,0,0,1,1,2,5,1,6,6,0,No,White,4-year college/bachelor's degree,Male,Yes,Yes,New England,70+,9,6,10,3,4,2,1,7,8,5
558,1,3,4,4,2,4,7,4,7,3,6,14.46211346,5.85472068,7.94160977,10.67137676,20.18154604,2.99354351,13.02339225,1.74297238,10.61777973,12.51094541,1,2,1,5,4,6,6,6,6,3,3,6,61,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,5,1,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,New England,60 to 69,9,3,4,6,10,2,8,1,5,7
560,1,3,4,1,2,2,1,2,1,1,1,19.81945598,15.24514626,8.14825258,11.29949065,14.16497806,2.14173833,3.38969455,4.96708135,14.94144542,5.88271682,1,2,1,1,5,3,5,3,4,4,3,3,67,0,0,0,0,0,0,7,0,0,0,1,1,2,3,1,6,5,0,No,White,"Some college, no degree",Male,Yes,Yes,New England,60 to 69,10,9,5,6,7,1,2,3,8,4
564,1,4,4,2,2,3,3,3,3,3,2,17.56872177,13.84704534,9.67780407,6.66371209,23.81421355,0.7398385,2.7422451,10.10147021,10.19846633,4.64648303,2,3,1,2,3,3,3,3,3,3,3,3,24,0,2,0,0,0,0,0,0,0,0,2,2,2,5,2,2,1,1,No,Asian,4-year college/bachelor's degree,Female,No,No,New England,18 to 29,9,8,5,4,10,1,2,6,7,3
567,1,3,4,2,2,2,1,2,1,1,1,17.06231108,11.45183219,17.76347492,1.28942565,9.29751724,1.01675164,2.44345943,5.48689445,25.41498359,8.77334981,1,3,1,1,5,3,3,2,5,4,5,2,35,0,0,0,0,0,0,7,0,0,0,1,1,2,8,1,6,2,0,No,White,Doctoral/Law Degree,Male,Yes,Yes,New England,30 to 39,8,7,9,2,6,1,3,4,10,5
568,1,4,4,2,2,4,7,4,7,3,2,17.75788666,5.68634244,5.24192431,14.12745439,14.08114877,6.93728968,8.91678374,17.56790679,5.11653231,4.56673091,1,1,1,2,4,3,3,6,4,4,6,3,52,0,0,0,0,0,0,7,0,0,0,1,2,3,3,2,6,4,5,No,White,"Some college, no degree",Female,Yes,No,New England,50 to 59,10,4,3,8,7,5,6,9,2,1
569,1,3,4,1,2,2,3,3,2,1,2,18.82430821,10.57465514,5.13478365,21.63522802,11.18907318,1.72923206,0.87897596,11.54827629,1.45829559,17.02717191,2,2,1,2,4,4,4,3,3,4,4,4,69,0,0,0,0,0,0,7,0,0,0,2,1,2,7,1,6,5,0,No,White,2 or 3 years postgraduate work/master's degree,Male,No,Yes,New England,60 to 69,9,5,4,10,6,3,1,7,2,8
571,1,3,4,1,2,3,6,4,7,1,2,23.14058265,2.03319933,3.93739415,21.79631762,7.04135207,6.68041372,6.91254613,12.6200166,3.85121565,11.98696209,2,4,1,1,5,5,4,3,5,6,5,5,27,0,0,0,0,0,0,7,0,0,0,1,2,1,5,1,6,1,5,No,White,4-year college/bachelor's degree,Male,Yes,No,New England,18 to 29,10,1,3,9,6,4,5,8,2,7
572,1,3,4,2,2,2,3,1,2,1,2,6.22053857,7.48307671,16.18305491,1.81511594,6.99799434,15.06635471,22.83082621,7.51947933,10.34869671,5.53486258,1,4,2,2,5,5,5,2,4,2,3,4,23,0,0,3,0,0,0,0,0,0,0,1,2,1,2,2,3,1,0,No,Black,High school graduate,Female,Yes,No,New England,18 to 29,3,5,9,1,4,8,10,6,7,2
574,1,3,4,4,2,2,2,2,2,1,1,24.20962816,20.80356593,15.14103214,7.9656643,12.72077073,0.45881476,0.99454039,8.5472226,3.10041231,6.05834869,1,2,1,1,5,4,5,5,5,4,4,4,69,0,0,0,0,0,0,7,0,0,0,1,1,2,4,1,6,5,1,No,White,Vocational training/2-year college,Male,Yes,Yes,New England,60 to 69,10,9,8,5,7,1,2,6,3,4
575,1,4,4,1,2,1,4,2,3,1,2,4.92379283,14.9339958,13.37133405,9.88804933,4.87442758,7.53988015,15.7702228,14.2042997,9.46690514,5.02709262,1,5,1,1,5,5,5,5,5,5,5,5,64,0,0,0,0,0,0,7,0,0,0,1,1,2,2,1,6,5,1,No,White,High school graduate,Male,Yes,Yes,New England,60 to 69,2,9,7,6,1,4,10,8,5,3
576,1,3,4,4,2,3,5,3,2,1,1,9.96865624,10.81027587,20.64467492,7.21414243,2.46814351,2.16588236,12.87307779,7.29106793,25.22530641,1.33877254,1,1,1,1,5,3,4,1,3,3,1,2,34,0,0,0,0,0,0,7,0,0,0,1,2,1,5,2,6,2,1,No,White,4-year college/bachelor's degree,Female,Yes,No,New England,30 to 39,6,7,9,4,3,2,8,5,10,1
577,1,3,4,1,2,3,2,3,2,3,2,13.76902828,18.42395942,4.06737068,16.03189451,16.7209841,6.32615186,4.14683649,7.46196418,4.62866199,8.4231485,1,2,1,2,5,5,4,3,4,5,5,4,80,0,0,0,0,0,0,7,0,0,0,1,1,2,2,1,6,6,0,No,White,High school graduate,Male,Yes,Yes,New England,70+,7,10,1,8,9,4,2,5,3,6
578,1,4,4,4,2,3,2,2,1,1,1,21.15994451,11.87984,9.40382797,14.74897327,12.72985832,0.66654754,2.82170349,3.37432431,10.81273743,12.40224317,1,3,1,2,4,1,4,2,3,5,4,3,74,0,0,0,0,0,0,7,0,0,0,1,1,2,4,1,6,6,0,No,White,Vocational training/2-year college,Male,Yes,Yes,New England,70+,10,6,4,9,8,1,2,3,5,7
